T,N_2,N_4,N_8,N_16
0.101010101010101,-23.497942618755875,-3.577396630730622,-0.2468307173019881,0.05564013305844424
0.1,-24.262747460472166,-3.733621397959736,-0.2628761559496231,0.054255638131811376
0.099009900990099,-25.04080804930057,-3.894375980096826,-0.27950736701081635,0.052822637830076985
0.0980392156862745,-25.832108809170432,-4.059720218845257,-0.29673905418221275,0.051339185044736224
0.0970873786407767,-26.63663317283764,-4.229713054795135,-0.31458620385284297,0.04980362811883731
0.09615384615384613,-27.454362858801062,-4.404412310666451,-0.33306380503937194,0.04821381036924644
0.09523809523809523,-28.28527848696873,-4.583875350196621,-0.3521872801021813,0.04656772329919948
0.09433962264150943,-29.129359676318334,-4.768158490695171,-0.37197190346765474,0.04486348026807796
0.09345794392523364,-29.98658469057603,-4.957317192769106,-0.3924333935719191,0.04309856767575957
0.09259259259259259,-30.85693117457664,-5.151405827908627,-0.4135875127513297,0.04127080573714208
0.09174311926605502,-31.74037554899142,-5.350478383043419,-0.43545037910470874,0.03937800573908271
0.09090909090909091,-32.63689354873802,-5.554587536997395,-0.45803792754028877,0.03741747284228357
0.09009009009009007,-33.54646031619498,-5.76378503347968,-0.48136670118014724,0.03538687138834862
0.08928571428571427,-34.46905013556304,-5.978122227262661,-0.5054530543606114,0.03328342350001866
0.08849557522123894,-35.4046365756601,-6.197648663564515,-0.5303136882027866,0.031104736968094245
0.08771929824561402,-36.35319296865153,-6.422414182124255,-0.5559654133757398,0.028847711577516855
0.08695652173913043,-37.314691898144495,-6.652466455694389,-0.5824251131910938,0.026510002769517486
0.08620689655172413,-38.28910546035193,-6.887853226658228,-0.6097098177037501,0.024088579952003874
0.08547008547008546,-39.27640570644398,-7.128620691835881,-0.6378369584723911,0.02158061842137037
0.0847457627118644,-40.276563938225706,-7.3748144685002925,-0.6668233053557032,0.018983355993594835
0.08403361344537813,-41.28955159597192,-7.6264789917804725,-0.6966869402785596,0.016294020437185346
0.08333333333333333,-42.3153391268506,-7.883658138637138,-0.7274446173265485,0.013509749986405998
0.08264462809917354,-43.353897951644875,-8.14639427767848,-0.7591143262218502,0.010627803021329821
0.08196721311475409,-44.40519818059104,-8.414729551223445,-0.7917133920244328,0.007645459925538079
0.08130081300813008,-45.46921038057824,-8.688704543920155,-0.8252594509629838,0.004560069047348878
0.08064516129032256,-46.54590479068741,-8.968359347007423,-0.85977029204667,0.0013689584851769472
0.08,-47.63525203057401,-9.253732823118842,-0.8952632645862986,-0.001930117733195409
0.07936507936507936,-48.73722194664889,-9.544862967614778,-0.9317563378084613,-0.005339859411606106
0.07874015748031496,-49.85178511378715,-9.84178714125291,-0.9692667847543329,-0.008862376072065395
0.078125,-50.97891150711744,-10.144541407545447,-1.0078124362429022,-0.012499849172929968
0.07751937984496123,-52.11857173974713,-10.45316079648827,-1.047410838090942,-0.016254452633126283
0.07692307692307693,-53.270736123029984,-10.767680163996669,-1.0880793733220837,-0.020128168493541498
0.07633587786259541,-54.43537488455409,-11.088132386170235,-1.129835617476616,-0.024122667050282813
0.07575757575757575,-55.61245901029105,-11.414550406152397,-1.1726970322571195,-0.02823963424372738
0.07518796992481203,-56.801959064635774,-11.746965501197556,-1.2166808744750746,-0.03248088451429199
0.07462686567164178,-58.003845775846045,-12.085408523771028,-1.2618044724972342,-0.03684765231845464
0.07407407407407407,-59.21809047166051,-12.429909150229296,-1.3080850695243316,-0.04134143388967018
0.07352941176470587,-60.444664162473345,-12.780496534665485,-1.3555399628099456,-0.045963380748474135
0.072992700729927,-61.683538544508785,-13.137198383792697,-1.404185959420243,-0.05071456930185564
0.07246376811594203,-62.93468495542067,-13.500041914041779,-1.4540404504555426,-0.055596382414278396
0.07194244604316545,-64.1980751234992,-13.86905333057414,-1.5051202293104295,-0.060609316575549584
0.07142857142857142,-65.47368178326553,-14.24425835602529,-1.5574421996954146,-0.06575468109246406
0.07092198581560283,-66.76147661136127,-14.62568103204396,-1.6110234007976123,-0.07103299684672609
0.0704225352112676,-68.0614325732819,-15.013345404087998,-1.665880458297355,-0.07644535474275244
0.06993006993006992,-69.37352205545541,-15.407274443266068,-1.7220303196035156,-0.08199224755219968
0.06944444444444443,-70.69771868268137,-15.807489926363635,-1.7794897567068764,-0.08767461288312949
0.06896551724137931,-72.03399558540998,-16.214013252606563,-1.8382752671084317,-0.09349310203596924
0.0684931506849315,-73.38232628560556,-16.62686468488013,-1.8984039856374573,-0.09944846407151431
0.06802721088435373,-74.74268473417006,-17.04606449614485,-1.959891940471938,-0.10554127057239872
0.06756756756756756,-76.11504533105723,-17.47163108635801,-2.0227564921750867,-0.11177251172621903
0.06711409395973153,-77.49938235811472,-17.903582571914058,-2.0870137296231115,-0.11814290194153425
