tau,N_2,N_8,N_16
8.440954773869347,325.3522492185308,457.4755829725077,469.11420331712907
8.491206030150753,324.3287956675163,457.29230886438745,469.0611000096431
8.541457286432161,323.30901290218696,457.1083131955796,469.00785123849687
8.591708542713567,322.29291702734815,456.92359605744923,468.95445401275816
8.641959798994975,321.2805232370655,456.7381576404213,468.90090543357064
8.692211055276381,320.2718458341629,456.55199823089714,468.84720269123363
8.742462311557789,319.26689824951677,456.3651182082852,468.79334306239537
8.792713567839195,318.2656930611403,456.17751804214345,468.73932390735666
8.842964824120603,317.268242013051,455.9891982894261,468.6851426674795
8.89321608040201,316.2745560339158,455.8001595918304,468.63079686269447
8.943467336683417,315.2846452554695,455.61040267323915,468.5762840891029
8.993718592964823,314.298519030701,455.41992833725396,468.52160201667004
9.043969849246231,313.3161859518033,455.2287374648153,468.46674838700415
9.094221105527637,312.33765386788497,455.0368310119055,468.41172101121697
9.144472361809045,311.3629299024386,454.844210007331,468.3565177678638
9.194723618090451,310.39202047056403,454.6508755505794,468.30113660095753
9.24497487437186,309.42493129594413,454.45682880974954,468.24557551805447
9.295226130653266,308.4616674275719,454.2620710195499,468.1898325884081
9.345477386934673,307.50223325622557,454.06660347936355,468.1339059411885
9.39572864321608,306.5466325306928,453.8704275513753,468.07779376376374
9.445979899497488,305.5948683737411,453.67354465876014,468.02149430004096
9.496231155778894,304.64694329783566,453.4759562839289,467.96500584886434
9.546482412060302,303.7028592206021,453.2776639668295,467.908326762468
9.596733668341708,302.76261748003714,453.0786693033009,467.8514554449809
9.646984924623116,301.8262188494642,452.8789739434784,467.79439035098136
9.697236180904522,300.8936635522371,452.6785795902474,467.7371299841005
9.74748743718593,299.96495127619016,452.4774879977436,467.6796728956708
9.797738693467336,299.0400811878382,452.2757009698988,467.622017683419
9.847989949748744,298.1190519463248,452.0732203590292,467.5641629902014
9.89824120603015,297.2018617171223,451.8700480644653,467.5061075027794
9.948492462311558,296.28850818548375,451.66618603122146,467.44784995063446
9.998743718592964,295.37898856964847,451.46163624870417,467.38938910482017
10.048994974874372,294.47329963380344,451.25640074945625,467.3307237768502
10.099246231155778,293.5714377008024,451.05048160793723,467.27185281762104
10.149497487437186,292.67339866464346,450.84388093933717,467.21277511636765
10.199748743718592,291.7791780027093,450.63660089842386,467.15348959965183
10.25,290.88877078777006,450.4286436784213,467.09399523037996
